gdp_per_capita,tertiary_enrollment,rd_spending,patent_apps,high_tech_exp,internet_users,fdi_inflows,unemployment,gini,services_emp,ai_readiness,knowledge_complexity,export_sophistication,product_density,arm_trapped,gdp_growth,arm_relative,economy,income_level
1679.58061097707,10.3812103271484,0.38339,102.0,3.15972234574724,47.25159836,3.83980276481754,19.876,48.9,44.1675053748199,0.0,-1.049206337439977,-0.5618612220806042,0.1601169799327683,0.0,2.57966943921721,0,COG,middle
6863.59563194342,59.2901382446289,0.2894,432.0,9.02469704912672,79.34543299,3.26725954832527,8.29,54.4,65.8427408631905,0.0,-0.09503168964274157,0.23652069464536865,0.35545923779320204,0.0,1.5983315366523,1,COL,middle
1401.88898411553,18.8190281456697,0.5772,102.0,3.13907204820087,32.51750183,0.492716315085539,3.819,30.3,51.6476459333985,0.0,-1.0691867626451628,-0.5759942309351027,0.15230956865214254,0.0,3.3381010943571,0,COM,middle
4448.96609078891,24.2905954414767,0.06622,1.0,1.15215005835922,74.73519897,4.03361601888808,11.939,42.4,67.6890056766895,0.0,-0.7258257994083851,-1.476652804500583,0.19959108008251145,0.0,7.24388538990945,0,CPV,middle
14866.5823676109,55.0202903747559,0.33738,15.0,22.8587994049653,87.17019653,5.55680052586902,6.843,45.5,70.032117480454,0.0,0.21505223860355002,-0.16042352823390807,0.5058575649568775,0.0,4.32122429646145,0,CRI,high
18582.6849984925,22.4458999633789,0.5772,102.0,4.36134895566411e-05,80.5054655600831,10.6792439839521,7.55114639676154,35.2,70.8769280432021,0.0,-0.5390381031026663,-0.5482203259866457,0.4141631258086475,0.0,13.3129250895082,0,CSS,high
7381.39774048869,43.1040700506779,0.43839,21.0,7.87558913182664,70.47699738,2.2477804102682404,1.746,35.2,67.5630816773266,0.0,-0.3395575344654662,-0.46091852448823956,0.3772320114243549,0.0,-1.06173273220524,1,CUB,middle
18044.7751865648,23.0842005676443,0.5772,102.0,6.86800836378335,68.1272162511339,4.347105970852,5.092,35.2,57.1816359992713,0.0,-0.5497607727979974,0.05745807503965685,0.2596786133020368,,5.02690000000014,0,CUW,high
83005.4838305223,33.0195503234863,0.5772,102.0,85.5232283869582,81.0676932508161,166.996362350542,5.092,35.2,57.1816359992713,25.656968516087456,1.284751427808964,1.1708279693331007,0.7314468610832108,,5.8155918263088,0,CYM,high
32617.216796875,120.87727355957,0.68145,1.0,18.0329234506901,89.60099246,-133.824278977736,4.924,31.8,81.5765146373869,0.0,0.9507292020409222,-0.6195995035227309,0.8052790227388925,,3.94077381708404,0,CYP,high
20445.432830127,66.7282867431641,1.83369,541.0,22.4045215279558,87.68776014,3.76083530894919,2.825,25.7,62.3966739543494,0.0,0.8060555741822425,0.9521887081256653,0.7765981157629793,0.0,1.23308611983484,0,CZE,high
44027.7631554469,76.7096862792969,3.1539,39822.0,17.9772990379432,93.49999579,1.01586176558023,3.711,33.7,72.9547886419257,0.0,1.3409350602087773,2.389097645827278,0.9287736331738241,,-0.495851897260366,0,DEU,high
3290.42482052598,5.16012001037598,0.5772,3.0,3.27550022198031,65.29889679,1.63337101411676,26.015,41.6,92.1662710237891,0.0,-0.8341548621533763,-1.1140300318935568,0.356269704853005,0.0,6.98048467276334,0,DJI,middle
9172.71049624795,41.4983277591973,0.5772,102.0,2.88328233207454,82.04689789,8.70431929375585,5.092,35.2,57.1816359992713,82.04689789,0.24025844019505588,-0.2674003804619559,0.4629260031314302,0.0,2.052738472526,0,DMA,middle
60772.8624276041,78.9604110717773,3.04841,1090.0,17.6194498489345,99.76915157,4.29658848924698,5.529,29.9,79.5748181773447,0.0,1.3679106135289698,1.4594157367602691,0.9757063689339092,,3.47783593140312,0,DNK,high
9168.45418897141,57.6509476207267,0.5772,7.0,7.68868351413961,91.0022446,3.6013993607877,5.092,39.0,74.0204119000483,0.0,0.08732201536979549,-0.6609860469500523,0.5237895908298896,0.0,4.95352204492849,0,DOM,middle
4765.72900168387,54.4283410150344,0.44395,268.0,0.960396672710236,77.4178009,0.455370730483787,11.633,27.6,58.2543408872525,0.0,-0.26519973415314746,-0.35398516025787835,0.34708545943973546,0.0,3.69999999907979,0,DZA,middle
10128.2890911466,61.7415199279785,2.47590303547195,102.0,28.0181564947106,88.1,0.503217325098738,3.9178376117136,35.2,47.0076786256634,88.1,1.6105081735358084,0.446235872122523,0.6769449482169239,0.0,4.96144388249688,0,EAP,middle
